Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
19:17:34:17.077,61,0.0700919479,0.1957969368,0.1975791007,0.0000000000,0.0000000000,0.0380029902,0.0000000000,0.0702624395,0.1970284432,0.0000000000,0.0837472156,0.0000000000,0.0380043089,0.0000000000,0.0627361163,0.0000000000,0.0350500047,0.1441639811,0.1408787370,0.4661076069,0.2352513224,0.0053603202,0.0000000000,0.0000000000,0.0000000000,0.1746807247,0.1676426828,0.0261728540,0.0255820304,0.1344484985,0.1468863040,0.0668899864,0.0337786824,0.2011929750,0.1538884789,0.0533766076,0.0544421077,0.2047193944,0.1942707002,0.0785986632,0.0844326839,0.0000000000,0.0000000000,0.1218273640,0.1491966844,0.1492466629,0.0471411720,0.0844054595,0.0760463253,0.1267399788,0.1410175711,0.0000000192,0.0818303153,0.0362804122,-0.0245891139,0.0507878587,0.1205139980,0.0061477306,0.1198277846,0.1204736084,0.0144706322
19:17:34:18.077,61,0.0617349483,0.1816829145,0.2002734542,0.0000000000,0.0000000000,0.0377032571,0.0000000000,0.0618501529,0.1828558594,0.0000000000,0.0860019550,0.0000000000,0.0377042219,0.0000000000,0.0632951334,0.0000000000,0.0366641954,0.1516776681,0.1415476799,0.4078673124,0.2220877707,0.0046990979,0.0000000000,0.0000000000,0.0000000000,0.1697444320,0.1609771401,0.0265643075,0.0260299295,0.1346179247,0.1472484171,0.0654560104,0.0333999880,0.1906997412,0.1465511471,0.0520418324,0.0525844693,0.2124215066,0.2050662935,0.0806839541,0.0876052529,0.0000000000,0.0000000000,0.1309152544,0.1550713181,0.1551917642,0.0447751060,0.0842026398,0.0756390914,0.1230150908,0.1374551803,0.0000000292,0.0899567232,0.0274897981,-0.0311735310,0.0522079021,0.1118533239,0.0058613727,0.1215836704,0.1118126437,0.0136170788
19:17:34:19.077,61,0.0493975282,0.1702903062,0.1941891164,0.0000000000,0.0000000000,0.0377036743,0.0000000000,0.0494879223,0.1713529974,0.0000000000,0.0795004070,0.0000000000,0.0377043039,0.0000000000,0.0634128973,0.0000000000,0.0376915671,0.1084156558,0.1344399750,0.3889511526,0.1938831210,0.0040963045,0.0000000000,0.0000000000,0.0000000000,0.1696850359,0.1578617245,0.0269170888,0.0264561735,0.1342523694,0.1464219689,0.0646772832,0.0328525081,0.2431108207,0.1911880225,0.0512990095,0.0516317300,0.1727571040,0.1700691581,0.0895758420,0.0994760692,0.0000000000,0.0000000000,0.1342363060,0.1570503563,0.1571924984,0.0434562936,0.0844404921,0.0758651942,0.1223632321,0.1370907575,0.0000000432,0.0957048461,0.0138455005,-0.0333853178,0.0482980236,0.1047962382,0.0050780433,0.1179791540,0.1047552899,0.0123749608
19:17:34:20.077,61,0.0450914130,0.1616433114,0.1969787031,0.0000000000,0.0000000000,0.0379804336,0.0000000000,0.0451720729,0.1626742184,0.0000000000,0.0825640559,0.0000000000,0.0379807092,0.0000000000,0.0633515194,0.0000000000,0.0382889397,0.0979029909,0.1270602942,0.3770852387,0.1804801077,0.0038348606,0.0000000000,0.0000000000,0.0000000000,0.1840051860,0.1699012071,0.0271965601,0.0268099904,0.1340569705,0.1460375041,0.0643705353,0.0321773179,0.2562945783,0.2021746486,0.0506950729,0.0509089679,0.1640512347,0.1623675674,0.0952117741,0.1045795456,0.0000000000,0.0000000000,0.1360633671,0.1572979242,0.1574712992,0.0424240790,0.0846097246,0.0760742724,0.1242537275,0.1384636909,0.0000002256,0.0965780169,-0.0049370015,-0.0331932642,0.0501864888,0.0994977131,0.0050078398,0.1197385043,0.0994567573,0.0119191306
19:17:34:21.077,61,0.0369481556,0.1527664810,0.2033243328,0.0000000000,0.0000000000,0.0383104943,0.0000000000,0.0370846130,0.1537838131,0.0000000000,0.0894723311,0.0000000000,0.0383104272,0.0000000000,0.0631410405,0.0000000000,0.0385480896,0.0921669677,0.1228145659,0.3624766469,0.1731399596,0.0036439516,0.0000000000,0.0000000000,0.0000000000,0.1890338808,0.1730323285,0.0274640080,0.0271501038,0.1339362413,0.1456642896,0.0646283627,0.0314835086,0.2742769122,0.2107124031,0.0503704362,0.0505417176,0.1573161036,0.1534060687,0.0977514610,0.1071400344,0.0000000000,0.0000000000,0.1370309591,0.1572360694,0.1574185640,0.0416711345,0.0849470124,0.0764845014,0.1415080428,0.1599953622,0.0000002949,0.0962453410,-0.0156950839,-0.0340350904,0.0544143133,0.0940808505,0.0051319241,0.1236605793,0.0940399468,0.0116332080
19:17:34:22.077,61,0.0347366147,0.1572523415,0.1982576996,0.0000000000,0.0000000000,0.0385807715,0.0000000000,0.0348909497,0.1582650393,0.0000000000,0.0840371847,0.0000000000,0.0385803953,0.0000000000,0.0631359443,0.0000000000,0.0384490527,0.0896234214,0.1211349741,0.3152691722,0.1695982814,0.0035565998,0.0000000000,0.0000000000,0.0000000000,0.1911539882,0.1744648367,0.0276704226,0.0274334680,0.1339029372,0.1453835219,0.0650815815,0.0309477653,0.2356479913,0.1691513807,0.0497627370,0.0499473624,0.1544427127,0.1498408020,0.0946042687,0.1020828635,0.0000000000,0.0000000000,0.1318319440,0.1512027681,0.1513430178,0.0410809927,0.0846848115,0.0763797164,0.1393352598,0.1552263200,0.0000004470,0.0975265801,-0.0206482373,-0.0338622034,0.0510954633,0.0968053564,0.0049596247,0.1205476746,0.0967643932,0.0116724176
19:17:34:23.077,61,0.0331968963,0.1588648409,0.1952301711,0.0000000000,0.0000000000,0.0390493385,0.0000000000,0.0333638154,0.1598670334,0.0000000000,0.0808950290,0.0000000000,0.0390486494,0.0000000000,0.0633790120,0.0000000000,0.0382809974,0.0928710401,0.1232373118,0.3372699320,0.1756067574,0.0035567677,0.0000000000,0.0000000000,0.0000000000,0.1958617121,0.1851657331,0.0277995709,0.0276188981,0.1342160404,0.1455323994,0.0655303076,0.0305556264,0.2275124043,0.1596120745,0.0491120964,0.0492996052,0.1532872915,0.1481942385,0.0930521637,0.0991604403,0.0000000000,0.0000000000,0.1303513199,0.1517484635,0.1518653035,0.0406456143,0.0850697756,0.0768806040,0.1422052830,0.1568089426,0.0000004449,0.0963852182,-0.0252552442,-0.0336831436,0.0491803214,0.0977758095,0.0048220470,0.1186955273,0.0977348536,0.0116099408
19:17:34:24.078,61,0.0227533039,0.1586395651,0.1847988516,0.0000000000,0.0000000000,0.0394979715,0.0000000000,0.0228203498,0.1595705450,0.0000000000,0.0702112243,0.0000000000,0.0394971482,0.0000000000,0.0636250824,0.0000000000,0.0378640965,0.0998080969,0.1305643618,0.3852929771,0.2135019153,0.0036286907,0.0000000000,0.0000000000,0.0000000000,0.2093310803,0.2016137689,0.0277885702,0.0276322886,0.1343329847,0.1453656703,0.0658970326,0.0303064100,0.2293200046,0.1595431119,0.0484865494,0.0486953557,0.1525528729,0.1471113414,0.0907635316,0.0960367024,0.0000000000,0.0000000000,0.1296155453,0.1515199989,0.1516297758,0.0404610150,0.0854536816,0.0774616972,0.1433688402,0.1574008614,0.0000003522,0.0920005143,-0.0286262967,-0.0339985713,0.0426858738,0.0975652561,0.0041766306,0.1123552993,0.0975242555,0.0109686861
19:17:34:25.078,61,0.0193483327,0.1494868994,0.1636940092,0.0000000000,0.0000000000,0.0399204455,0.0000000000,0.0194021035,0.1502337754,0.0000000000,0.0489036702,0.0000000000,0.0399196036,0.0000000000,0.0641573966,0.0000000000,0.0374536477,0.1361106038,0.1724042445,0.5133001804,0.2803710699,0.0037925264,0.0000000000,0.0000000000,0.0000000000,0.2657656074,0.2618021667,0.0275740083,0.0274061430,0.1344539672,0.1452243328,0.0663020760,0.0302256625,0.2814048827,0.2039198577,0.0479624458,0.0481858402,0.1513628364,0.1455973387,0.0897929296,0.0947202146,0.0000000000,0.0000000000,0.1289016902,0.1513316035,0.1514374763,0.0404037163,0.0855829120,0.0778546035,0.1441614926,0.1576489061,0.0000028942,0.0824501440,-0.0328868255,-0.0311598927,0.0297478028,0.0918133184,0.0027385347,0.0995769724,0.0917722434,0.0091487523
19:17:34:26.078,61,0.0139818015,0.1329506189,0.1438922584,0.0000000000,0.0000000000,0.0406855121,0.0000000000,0.0140002416,0.1335104704,0.0000000000,0.0288955793,0.0000000000,0.0406847782,0.0000000000,0.0692983344,0.0000000000,0.0373707749,0.1917185783,0.2320802808,0.5528351665,0.3427672386,0.0038676104,0.0000000000,0.0000000000,0.0000000000,0.2864048183,0.2874790728,0.0273319315,0.0271194242,0.1349148005,0.1457526535,0.0679805353,0.0305776820,0.2908115983,0.2051056772,0.0473045968,0.0475002117,0.1505045593,0.1449064612,0.0865239352,0.0909972563,0.0000000000,0.0000000000,0.1285336763,0.1487291306,0.1488192677,0.0405723155,0.0859674290,0.0788236409,0.1446645856,0.1574591994,0.0000178821,0.0662279278,-0.0384210236,-0.0274790991,0.0175926257,0.0815695524,0.0014381388,0.0876083076,0.0815282762,0.0071491469
19:17:34:27.078,61,0.0111745354,0.1053433195,0.1196204945,0.0000000000,0.0000000000,0.0413628668,0.0000000000,0.0111791538,0.1056918055,0.0000000000,0.0047088959,0.0000000000,0.0413621888,0.0000000000,0.0753513202,0.0000000000,0.0373270363,0.2107155472,0.2518552840,0.5372329950,0.4161138535,0.0035035338,0.0000000000,0.0000000000,0.0000000000,0.2954644561,0.2982400656,0.0270614866,0.0267984346,0.1349868476,0.1460414976,0.0720103830,0.0322279781,0.2602670491,0.1592662632,0.0466823019,0.0468298644,0.1374527961,0.1403527856,0.0668572038,0.0701972172,0.0000000000,0.0000000000,0.1281576157,0.1468843669,0.1469676644,0.0450065434,0.0865473151,0.0812268257,0.1444762945,0.1523372829,0.0000548064,0.0514779240,-0.0471206345,-0.0235404912,0.0028705078,0.0645637140,0.0001855883,0.0729204789,0.0645222738,0.0047073271
19:17:34:28.078,61,0.0097844228,0.0977429897,0.0956441164,0.0000000000,0.0000000000,0.0419148840,0.0000000000,0.0097848894,0.0979707614,0.0194116905,0.0000000000,0.0000000000,0.0419144481,0.0000000000,0.0777523145,0.0000000000,0.0365123078,0.2198759764,0.2612698674,0.4521755278,0.4621573389,0.0035554408,0.0000000000,0.0000000000,0.0000000000,0.2892486155,0.2941362262,0.0266996212,0.0263940357,0.1321131289,0.1426554471,0.0754957795,0.0335865840,0.2539038062,0.1481362730,0.0461449735,0.0462569036,0.1155200601,0.1172145084,0.0563632250,0.0585444830,0.0000000000,0.0000000000,0.1271038651,0.1423646808,0.1424373388,0.0509600490,0.0875613615,0.0855602548,0.1442008168,0.1500738710,0.0002074722,0.0359858871,-0.0560849644,-0.0165891424,-0.0118366973,0.0598511435,-0.0007092703,0.0583214425,0.0598096102,0.0034903542
19:17:34:29.078,61,0.0090068718,0.0924439728,0.0780442879,0.0000000000,0.0000000000,0.0424044468,0.0000000000,0.0090077501,0.0925932229,0.0371444859,0.0000000000,0.0000000000,0.0424043462,0.0000000000,0.0787506774,0.0000000000,0.0354640447,0.1948764920,0.2207098156,0.4130230546,0.4697353542,0.0037556419,0.0000000000,0.0000000000,0.0000000000,0.2781331837,0.2815262079,0.0262817200,0.0259421524,0.1242987365,0.1328838766,0.0771370381,0.0344254002,0.2510587871,0.1430277824,0.0458198562,0.0459139720,0.1074418202,0.1092298478,0.0514921695,0.0532196760,0.0000000000,0.0000000000,0.1220644787,0.1205231175,0.1205613688,0.0583086535,0.0882618651,0.0875063092,0.1436979771,0.1478114724,0.0002274690,0.0236030370,-0.0612515174,-0.0087921731,-0.0226539876,0.0565765165,-0.0012829426,0.0475984924,0.0565349124,0.0026928235
19:17:35:00.078,61,0.0085258698,0.0863631740,0.0725154132,0.0000000000,0.0000000000,0.0430619009,0.0000000000,0.0085287979,0.0864866301,0.0427088998,0.0000000000,0.0000000000,0.0430625975,0.0000000000,0.0793894082,0.0000000000,0.0319505036,0.1847748011,0.2099845707,0.3485595882,0.4440381527,0.0043465858,0.0000000000,0.0000000000,0.0000000000,0.2754724324,0.2785065770,0.0257739108,0.0254108720,0.1213508919,0.1289061308,0.0800262541,0.0349821895,0.2501122057,0.1412514150,0.0455932505,0.0456956737,0.1010366678,0.1017373726,0.0478764027,0.0492405184,0.0000000000,0.0000000000,0.1181719527,0.1025127172,0.1025307104,0.0627093315,0.0888650566,0.0890608430,0.1418513358,0.1443895251,0.0002168138,0.0127535332,-0.0657641292,-0.0031413098,-0.0260529798,0.0528496318,-0.0013780168,0.0442354754,0.0528079718,0.0023373929
19:17:35:01.079,61,0.0081922291,0.0820910037,0.0711954832,0.0000000000,0.0000000000,0.0441084579,0.0000000000,0.0081976745,0.0822070688,0.0441088565,0.0000000000,0.0000000000,0.0441116393,0.0000000000,0.0797377229,0.0000000000,0.0285941958,0.1693944931,0.1937600672,0.3118259609,0.4300121963,0.0057075159,0.0000000000,0.0000000000,0.0000000000,0.2783266902,0.2804306448,0.0251782443,0.0248018298,0.1193786711,0.1266713589,0.0859558955,0.0352749452,0.2575920224,0.1446730345,0.0455390960,0.0456755981,0.0906182379,0.0881887674,0.0442615263,0.0451979302,0.0000000000,0.0000000000,0.1151584610,0.0826207101,0.0826321989,0.0684162900,0.0892283618,0.0900250077,0.1356930137,0.1384539604,0.0001810826,0.0049999338,-0.0686977208,0.0001027423,-0.0269105919,0.0502356477,-0.0013528453,0.0434361435,0.0501939282,0.0021813740
19:17:35:02.079,61,0.0078464746,0.0816175416,0.0692827851,0.0000000000,0.0000000000,0.0454902090,0.0000000000,0.0078533487,0.0817264840,0.0461891443,0.0000000000,0.0000000000,0.0454964675,0.0000000000,0.0800771043,0.0000000000,0.0237676539,0.1552278399,0.1779073030,0.2911855280,0.3816573620,0.0066045923,0.0000000000,0.0000000000,0.0000000000,0.2861750126,0.2836484611,0.0245738421,0.0241977964,0.1180700436,0.1251455694,0.0923385099,0.0354110338,0.2699934840,0.1549163163,0.0456505045,0.0458524711,0.0851633251,0.0816056877,0.0424297787,0.0432243049,0.0000000000,0.0000000000,0.1123642698,0.0693318471,0.0693407133,0.0719070882,0.0896121711,0.0911553502,0.1337013990,0.1365026683,0.0000337078,-0.0003987824,-0.0705812797,0.0025685092,-0.0281801783,0.0499437153,-0.0014084070,0.0422698297,0.0499019325,0.0021104671
19:17:35:03.079,61,0.0075192405,0.0792876557,0.0777249709,0.0000000000,0.0000000000,0.0479127578,0.0000000000,0.0075271502,0.0794243813,0.0376450345,0.0000000000,0.0000000000,0.0479204468,0.0000000000,0.0808509365,0.0000000000,0.0212433320,0.1409287006,0.1624791920,0.2822516561,0.3171775043,0.0070967213,0.0000000000,0.0000000000,0.0000000000,0.3092838228,0.2952523828,0.0240365677,0.0236711651,0.1173909232,0.1243010089,0.0959832519,0.0353186354,0.2943876088,0.1886596978,0.0457794219,0.0460756011,0.0827021822,0.0785851702,0.0416441448,0.0424324088,0.0000000000,0.0000000000,0.1091796607,0.0635931045,0.0635990351,0.0731064007,0.0899226964,0.0919071808,0.1327815950,0.1357408464,0.0000131308,-0.0048504481,-0.0708710775,0.0038492826,-0.0229689833,0.0485304147,-0.0011154716,0.0474237688,0.0484886318,0.0023004508
19:17:35:04.079,61,0.0070314039,0.0788441077,0.0793213621,0.0000000000,0.0000000000,0.0503235012,0.0002352474,0.0070393123,0.0789858699,0.0360752493,0.0000000000,0.0000000000,0.0503321588,0.0000097961,0.0833702385,0.0000000000,0.0197406840,0.1284431666,0.1497042626,0.2778076231,0.2886932194,0.0072496878,0.0000000000,0.0000000000,0.0000000000,0.3485169411,0.3326216936,0.0235266592,0.0231784396,0.1169639081,0.1237728745,0.0978912339,0.0350753218,0.3020637035,0.1985013783,0.0459652208,0.0463667586,0.0815311596,0.0771301761,0.0413344093,0.0421964899,0.0000000000,0.0000000000,0.1075260490,0.0603208020,0.0603248961,0.0733315572,0.0903385505,0.0927792788,0.1323603243,0.1355477720,0.0000093603,-0.0067133810,-0.0716552660,0.0054000020,-0.0220114663,0.0482614264,-0.0010630440,0.0483984277,0.0482196249,0.0023346490
19:17:35:05.079,61,0.0065306770,0.0778254345,0.0810726881,0.0000000000,0.0000000000,0.0518566184,0.0050523714,0.0065382915,0.0779721439,0.0343244672,0.0000000000,0.0000000000,0.0518659502,0.0047294074,0.0845144615,0.0000000000,0.0186055582,0.1212505475,0.1420600116,0.2753422856,0.2755759954,0.0073790113,0.0000000000,0.0000000000,0.0000000000,0.3601022959,0.3430401981,0.0230426025,0.0227132980,0.1166201159,0.1233488545,0.0990583450,0.0347342044,0.3062147200,0.2037591487,0.0461334772,0.0466301143,0.0809167549,0.0763357505,0.0412979499,0.0422396213,0.0000000000,0.0000000000,0.1060315147,0.0581558943,0.0581584275,0.0730842724,0.0905218571,0.0933067426,0.1321889460,0.1356226057,0.0000091460,-0.0072945906,-0.0713635907,0.0076799383,-0.0209438391,0.0476409309,-0.0009984664,0.0494684875,0.0475991331,0.0023554715
19:17:35:06.079,61,0.0060421457,0.0788138583,0.0807436034,0.0000000000,0.0000000000,0.0529696420,0.0097367112,0.0060493331,0.0789604411,0.0346288942,0.0000000000,0.0000000000,0.0529790819,0.0093400851,0.0884970427,0.0000000000,0.0173766483,0.1170841902,0.1367063373,0.2700767219,0.2670618892,0.0073675010,0.0000000000,0.0000000000,0.0000000000,0.3749822676,0.3606309295,0.0225688573,0.0222684219,0.1163454354,0.1230609491,0.1011318564,0.0343997478,0.3099059761,0.2068342268,0.0463804826,0.0469786637,0.0804141611,0.0756875053,0.0412314795,0.0422514044,0.0000000000,0.0000000000,0.1045341119,0.0567795373,0.0567813404,0.0726066083,0.0906116888,0.0937155858,0.1325078011,0.1369462162,0.0000051942,-0.0072400188,-0.0705128908,0.0099618835,-0.0211289842,0.0482449718,-0.0010200827,0.0492662601,0.0482031778,0.0023756658
19:17:35:07.079,61,0.0055777156,0.0773568600,0.0803701207,0.0000000000,0.0000000000,0.0538353212,0.0164650884,0.0055844262,0.0775007755,0.0349957906,0.0000000000,0.0000000000,0.0538446903,0.0160353947,0.0912616327,0.0000000000,0.0156622678,0.1132035330,0.1301463097,0.2455581576,0.2625741363,0.0072807125,0.0000000000,0.0000000000,0.0000000000,0.3821868002,0.3693884313,0.0221108422,0.0218436867,0.1159401238,0.1227139533,0.1049079075,0.0340623073,0.3186707795,0.2108213603,0.0467051230,0.0474084988,0.0794479698,0.0740926117,0.0410989337,0.0421794504,0.0000000000,0.0000000000,0.1023516804,0.0556134991,0.0556147099,0.0721983686,0.0903333053,0.0937203392,0.1328231394,0.1377355754,0.0000032140,-0.0062549948,-0.0706620738,0.0112740686,-0.0213537589,0.0473533385,-0.0010118509,0.0490404591,0.0473115370,0.0023209779
19:17:35:08.079,61,0.0051423586,0.0765284896,0.0812537745,0.0000000000,0.0000000000,0.0545496829,0.0205880776,0.0051485864,0.0766745433,0.0340486951,0.0000000000,0.0000000000,0.0545586646,0.0201540701,0.0946656913,0.0000000000,0.0146855013,0.1104034185,0.1253361553,0.2382673472,0.2561625540,0.0070337085,0.0000000000,0.0000000000,0.0000000000,0.3882212639,0.3762312829,0.0217233337,0.0214900728,0.1156566143,0.1225686297,0.1098018363,0.0337530263,0.3322256804,0.2203760594,0.0471345782,0.0479427353,0.0785133764,0.0727796778,0.0410039909,0.0421478562,0.0000000000,0.0000000000,0.1010995880,0.0551220104,0.0551229343,0.0717314333,0.0899686888,0.0935401320,0.1340449750,0.1401726156,0.0000022189,-0.0061102957,-0.0705791414,0.0114010619,-0.0207763519,0.0468479358,-0.0009739716,0.0495808385,0.0468061641,0.0023214293
19:17:35:09.080,61,0.0047374475,0.0775974765,0.0799859464,0.0000000000,0.0000000000,0.0551398993,0.0229308754,0.0047432063,0.0777403638,0.0352978744,0.0000000000,0.0000000000,0.0551484786,0.0224901196,0.0961544514,0.0000000000,0.0139263533,0.1066846326,0.1202744469,0.2343356013,0.2528041303,0.0065313508,0.0000000000,0.0000000000,0.0000000000,0.3904092908,0.3786192834,0.0214045420,0.0212097131,0.1153720170,0.1224380881,0.1118647903,0.0334371440,0.3522705138,0.2381358147,0.0478595346,0.0492834225,0.0771779269,0.0713952556,0.0410164036,0.0422451496,0.0000000000,0.0000000000,0.1000605896,0.0547508188,0.0547510646,0.0713364333,0.0895525590,0.0933021083,0.1402118802,0.1482323557,0.0000011204,-0.0071480405,-0.0703260750,0.0106070992,-0.0215379354,0.0474999137,-0.0010237406,0.0488057099,0.0474581569,0.0023170453
19:17:35:10.080,61,0.0043625301,0.0778875723,0.0801511183,0.0000000000,0.0000000000,0.0555706620,0.0243000351,0.0043678447,0.0780312940,0.0351187363,0.0000000000,0.0000000000,0.0555788428,0.0238569211,0.0965163857,0.0000000000,0.0132772867,0.1051340103,0.1182997897,0.2299637645,0.2480544746,0.0059991959,0.0000000000,0.0000000000,0.0000000000,0.3077808321,0.2913939357,0.0212257095,0.0210782643,0.1149634644,0.1221557781,0.1133025140,0.0332959183,0.3312879801,0.2224701047,0.0483248085,0.0499632172,0.0765691474,0.0707103685,0.0409567133,0.0423016734,0.0000000000,0.0000000000,0.0993772075,0.0546346866,0.0546344705,0.0712262467,0.0892154723,0.0931876153,0.1418034881,0.1505002230,0.0000007061,-0.0099765435,-0.0686625019,0.0093755461,-0.0214284454,0.0476775654,-0.0010223523,0.0489060842,0.0476358160,0.0023305113
19:17:35:11.080,61,0.0040162737,0.0774290189,0.0807881206,0.0000000000,0.0000000000,0.0560507029,0.0251216181,0.0040211724,0.0775744393,0.0344650298,0.0000000000,0.0000000000,0.0560584627,0.0246732309,0.0965577662,0.0000000000,0.0127199348,0.1044107676,0.1174283251,0.2210490257,0.2404398769,0.0054782750,0.0000000000,0.0000000000,0.0000000000,0.2853531539,0.2675769031,0.0211471803,0.0210526958,0.1144427732,0.1217537448,0.1160511076,0.0333801135,0.3095693886,0.1992028207,0.0486371741,0.0504192598,0.0763748139,0.0704159886,0.0407208167,0.0421840921,0.0000000000,0.0000000000,0.0983959511,0.0542769991,0.0542758480,0.0713141188,0.0890006796,0.0932248309,0.1422825307,0.1513979733,0.0000005290,-0.0118219107,-0.0678288639,0.0085787894,-0.0210298486,0.0473980159,-0.0009974465,0.0492954217,0.0473562777,0.0023352436
19:17:35:12.080,61,0.0036969595,0.0770636797,0.0811246559,0.0000000000,0.0000000000,0.0564523675,0.0257844832,0.0037014720,0.0772098452,0.0341179185,0.0000000000,0.0000000000,0.0564597696,0.0253307074,0.0960552245,0.0000000000,0.0122087793,0.1038505286,0.1169200540,0.2170798182,0.2329632491,0.0048628659,0.0000000000,0.0000000000,0.0000000000,0.2736345828,0.2544589043,0.0211239606,0.0210843906,0.1139881238,0.1213738397,0.1171878651,0.0333763286,0.3027534783,0.1924418807,0.0488851294,0.0507740751,0.0763387904,0.0703084543,0.0405859128,0.0421950370,0.0000000000,0.0000000000,0.0976778939,0.0540070273,0.0540044345,0.0712057799,0.0888535082,0.0933452621,0.1424013972,0.1518219113,0.0000007496,-0.0133421523,-0.0675329939,0.0080294525,-0.0208182670,0.0471750498,-0.0009827608,0.0495012961,0.0471333079,0.0023339312
